id,Geographic Area Name,Percent!!SEX AND AGE!!Total population,Percent!!RACE!!Total population!!One race!!White,Percent!!RACE!!Total population!!One race!!Black or African American,Percent!!RACE!!Total population!!One race!!Asian,Percent!!HISPANIC OR LATINO AND RACE!!Total population,gen_z,gen_y,gen_x,baby_boomer,silent_gen,county_name,state
0500000US17097,"Lake County, Illinois",701473,75.8,6.8,7.7,701473,15.0,11.1,27.0,21.7,5.6,Lake County, Illinois
0500000US17099,"LaSalle County, Illinois",109737,92.6,2.7,0.7,109737,12.0,12.3,24.799999999999997,24.9,8.399999999999999,LaSalle County, Illinois
0500000US17101,"Lawrence County, Illinois",16033,87.8,8.3,0.5,16033,10.899999999999999,14.5,26.6,24.299999999999997,8.6,Lawrence County, Illinois
0500000US17103,"Lee County, Illinois",34389,90.5,5.5,0.6,34389,11.100000000000001,12.3,26.299999999999997,25.6,8.4,Lee County, Illinois
0500000US17105,"Livingston County, Illinois",36040,92.6,4.2,0.9,36040,11.899999999999999,12.1,24.7,25.0,8.7,Livingston County, Illinois
0500000US17107,"Logan County, Illinois",29003,88.5,6.9,0.8,29003,14.0,13.3,25.200000000000003,23.3,8.5,Logan County, Illinois
0500000US17109,"McDonough County, Illinois",30479,89.8,4.7,2.1,30479,25.700000000000003,11.7,19.0,21.200000000000003,7.699999999999999,McDonough County, Illinois
0500000US17111,"McHenry County, Illinois",307714,92.3,1.5,2.8,307714,13.1,11.1,28.2,23.0,5.300000000000001,McHenry County, Illinois
0500000US17113,"McLean County, Illinois",172578,83.3,8.4,5.1,172578,21.2,13.0,23.6,18.9,5.3,McLean County, Illinois
0500000US17115,"Macon County, Illinois",105528,77.9,14.8,1.0,105528,12.600000000000001,11.8,23.4,25.0,8.8,Macon County, Illinois
0500000US17117,"Macoupin County, Illinois",45463,96.7,1.0,0.5,45463,11.600000000000001,10.9,25.0,26.4,8.7,Macoupin County, Illinois
0500000US17119,"Madison County, Illinois",264776,87.4,8.7,1.1,264776,11.9,13.5,25.299999999999997,23.700000000000003,7.3,Madison County, Illinois
0500000US17121,"Marion County, Illinois",37743,92.5,3.7,0.6,37743,11.3,11.9,23.9,25.099999999999998,8.6,Marion County, Illinois
0500000US17123,"Marshall County, Illinois",11679,97.1,0.3,0.4,11679,11.4,10.0,23.6,27.799999999999997,10.5,Marshall County, Illinois
0500000US17125,"Mason County, Illinois",13621,97.0,0.8,0.2,13621,10.8,10.3,25.0,27.5,9.8,Mason County, Illinois
0500000US17127,"Massac County, Illinois",14219,91.1,5.8,0.2,14219,10.6,10.3,25.1,25.2,9.9,Massac County, Illinois
0500000US17129,"Menard County, Illinois",12306,97.0,0.4,0.3,12306,11.0,10.2,25.9,26.7,8.1,Menard County, Illinois
0500000US17131,"Mercer County, Illinois",15589,97.0,0.6,0.4,15589,11.2,10.1,25.1,26.700000000000003,9.6,Mercer County, Illinois
0500000US17133,"Monroe County, Illinois",34168,97.3,0.2,1.3,34168,11.2,10.9,27.0,25.0,7.800000000000001,Monroe County, Illinois
0500000US17135,"Montgomery County, Illinois",28828,94.6,3.7,0.3,28828,10.7,12.5,25.9,24.9,9.4,Montgomery County, Illinois
0500000US17137,"Morgan County, Illinois",34247,90.0,7.0,0.7,34247,14.7,12.4,23.6,24.6,8.8,Morgan County, Illinois
0500000US17139,"Moultrie County, Illinois",14641,97.7,0.8,0.2,14641,11.899999999999999,11.5,23.9,23.5,8.6,Moultrie County, Illinois
0500000US17141,"Ogle County, Illinois",51025,94.3,1.0,0.5,51025,12.0,11.2,25.8,24.900000000000002,7.9,Ogle County, Illinois
0500000US17143,"Peoria County, Illinois",182770,72.7,17.8,4.1,182770,12.8,13.8,24.1,22.3,7.1,Peoria County, Illinois
0500000US17145,"Perry County, Illinois",21251,88.4,9.1,0.7,21251,11.8,13.1,27.4,24.0,8.0,Perry County, Illinois
0500000US17147,"Piatt County, Illinois",16401,97.0,0.6,0.5,16401,10.899999999999999,11.0,25.1,26.200000000000003,8.3,Piatt County, Illinois
0500000US17149,"Pike County, Illinois",15672,96.9,1.2,0.4,15672,11.2,11.6,23.5,24.9,9.8,Pike County, Illinois
0500000US17151,"Pope County, Illinois",4203,92.6,4.2,0.6,4203,7.4,7.5,24.4,35.1,12.3,Pope County, Illinois
0500000US17153,"Pulaski County, Illinois",5510,65.7,30.3,0.1,5510,11.3,11.2,21.3,28.9,9.3,Pulaski County, Illinois
0500000US17155,"Putnam County, Illinois",5721,96.7,0.7,0.8,5721,10.3,10.5,24.3,29.9,9.4,Putnam County, Illinois
0500000US17157,"Randolph County, Illinois",32295,86.8,10.1,0.6,32295,11.6,13.4,26.6,24.3,8.5,Randolph County, Illinois
0500000US17159,"Richland County, Illinois",15766,96.3,0.8,0.5,15766,10.899999999999999,11.4,23.700000000000003,24.6,10.1,Richland County, Illinois
0500000US17161,"Rock Island County, Illinois",143873,80.2,10.4,2.5,143873,12.399999999999999,12.4,23.9,24.4,8.3,Rock Island County, Illinois
0500000US17163,"St. Clair County, Illinois",262338,64.1,29.9,1.5,262338,12.5,13.1,25.799999999999997,22.5,6.5,St. Clair County, Illinois
0500000US17165,"Saline County, Illinois",23994,92.7,2.6,0.7,23994,10.899999999999999,12.6,24.5,25.3,8.9,Saline County, Illinois
0500000US17167,"Sangamon County, Illinois",196861,81.9,12.9,2.0,196861,12.2,12.7,25.299999999999997,24.200000000000003,7.199999999999999,Sangamon County, Illinois
0500000US17169,"Schuyler County, Illinois",6953,89.4,9.0,0.0,6953,10.1,10.5,27.2,27.299999999999997,9.8,Schuyler County, Illinois
0500000US17171,"Scott County, Illinois",5005,97.6,0.1,0.1,5005,11.3,10.0,25.6,25.7,9.7,Scott County, Illinois
0500000US17173,"Shelby County, Illinois",21737,98.3,0.7,0.3,21737,11.1,10.5,24.1,27.1,9.9,Shelby County, Illinois
0500000US17175,"Stark County, Illinois",5447,97.1,1.0,0.9,5447,11.7,10.1,23.9,27.099999999999998,10.1,Stark County, Illinois
0500000US17177,"Stephenson County, Illinois",45093,85.8,9.6,0.8,45093,11.2,10.2,23.5,27.0,10.399999999999999,Stephenson County, Illinois
0500000US17179,"Tazewell County, Illinois",133195,95.7,1.2,1.1,133195,11.0,12.2,25.8,23.799999999999997,8.1,Tazewell County, Illinois
0500000US17181,"Union County, Illinois",16968,94.1,1.6,0.3,16968,10.3,11.8,24.7,26.4,9.3,Union County, Illinois
0500000US17183,"Vermilion County, Illinois",77563,82.2,14.1,1.0,77563,12.1,11.8,23.6,24.6,8.2,Vermilion County, Illinois
0500000US17185,"Wabash County, Illinois",11546,95.8,0.7,1.0,11546,10.399999999999999,11.5,23.8,25.9,9.5,Wabash County, Illinois
0500000US17187,"Warren County, Illinois",17146,88.1,2.9,2.5,17146,16.8,10.1,23.4,23.4,8.4,Warren County, Illinois
0500000US17189,"Washington County, Illinois",14058,96.7,0.9,0.3,14058,10.5,11.5,24.799999999999997,26.2,9.3,Washington County, Illinois
0500000US17191,"Wayne County, Illinois",16402,96.6,1.5,0.3,16402,10.899999999999999,11.3,23.2,26.0,9.8,Wayne County, Illinois
0500000US17193,"White County, Illinois",13868,97.5,0.7,0.8,13868,10.6,11.5,23.6,26.2,10.4,White County, Illinois
0500000US17195,"Whiteside County, Illinois",56016,94.4,1.7,0.6,56016,11.6,10.9,24.200000000000003,25.9,9.2,Whiteside County, Illinois
0500000US17197,"Will County, Illinois",689315,73.5,11.3,5.5,689315,14.1,11.7,28.799999999999997,20.1,4.9,Will County, Illinois
0500000US17199,"Williamson County, Illinois",67102,90.7,4.3,1.2,67102,10.8,13.1,25.700000000000003,24.4,7.8,Williamson County, Illinois
0500000US17201,"Winnebago County, Illinois",284819,78.8,13.0,2.6,284819,12.5,12.5,24.9,23.400000000000002,7.2,Winnebago County, Illinois
0500000US17203,"Woodford County, Illinois",38700,96.8,0.7,0.5,38700,12.8,10.5,25.1,23.700000000000003,8.0,Woodford County, Illinois
0500000US18001,"Adams County, Indiana",35376,96.4,1.1,0.3,35376,13.3,11.5,21.6,19.9,7.0,Adams County, Indiana
0500000US18003,"Allen County, Indiana",372575,78.9,11.5,3.8,372575,13.5,13.8,24.700000000000003,20.700000000000003,5.8,Allen County, Indiana
0500000US18005,"Bartholomew County, Indiana",82481,85.2,1.9,7.4,82481,12.2,14.2,25.4,21.4,6.8,Bartholomew County, Indiana
0500000US18007,"Benton County, Indiana",8677,97.4,0.5,0.1,8677,12.3,10.9,24.9,24.0,7.6,Benton County, Indiana
0500000US18009,"Blackford County, Indiana",12013,97.1,0.0,0.7,12013,11.399999999999999,10.9,24.1,26.6,9.2,Blackford County, Indiana
0500000US18011,"Boone County, Indiana",65544,92.8,1.7,3.0,65544,12.0,11.7,28.6,20.5,5.2,Boone County, Indiana
0500000US18013,"Brown County, Indiana",15064,96.6,0.7,0.8,15064,10.0,9.3,24.0,33.7,8.7,Brown County, Indiana
0500000US18015,"Carroll County, Indiana",20074,96.1,1.2,0.2,20074,12.399999999999999,10.6,25.2,26.1,8.0,Carroll County, Indiana
0500000US18017,"Cass County, Indiana",37880,84.1,1.2,1.4,37880,12.9,11.1,25.700000000000003,23.8,7.6,Cass County, Indiana
0500000US18019,"Clark County, Indiana",116507,87.6,6.7,1.1,116507,11.8,13.8,26.7,23.1,5.9,Clark County, Indiana
0500000US18021,"Clay County, Indiana",26234,96.5,0.8,0.3,26234,11.6,11.9,25.1,25.0,7.5,Clay County, Indiana
0500000US18023,"Clinton County, Indiana",32273,91.6,0.8,0.4,32273,12.6,12.0,24.200000000000003,22.0,7.5,Clinton County, Indiana
0500000US18025,"Crawford County, Indiana",10569,97.1,0.4,0.0,10569,11.399999999999999,10.4,24.700000000000003,27.6,7.2,Crawford County, Indiana
0500000US18027,"Daviess County, Indiana",33120,94.9,2.0,0.3,33120,13.4,12.7,22.2,20.7,6.5,Daviess County, Indiana
0500000US18029,"Dearborn County, Indiana",49479,97.2,0.9,0.6,49479,12.3,11.0,26.4,25.0,6.9,Dearborn County, Indiana
0500000US18031,"Decatur County, Indiana",26562,96.6,0.7,1.5,26562,13.1,12.2,25.0,22.9,7.1,Decatur County, Indiana
0500000US18033,"DeKalb County, Indiana",42927,97.2,0.7,0.4,42927,12.3,12.3,25.6,23.1,6.4,DeKalb County, Indiana
0500000US18035,"Delaware County, Indiana",115020,88.4,7.0,1.4,115020,23.1,11.3,21.7,21.3,7.5,Delaware County, Indiana
0500000US18037,"Dubois County, Indiana",42543,94.5,1.3,0.7,42543,12.1,11.1,24.700000000000003,23.7,7.6,Dubois County, Indiana
0500000US18039,"Elkhart County, Indiana",204558,87.3,5.4,1.0,204558,13.600000000000001,12.7,24.6,20.0,6.1,Elkhart County, Indiana
0500000US18041,"Fayette County, Indiana",23194,96.4,2.5,0.0,23194,12.3,10.5,25.6,25.400000000000002,8.4,Fayette County, Indiana
0500000US18043,"Floyd County, Indiana",77320,90.4,5.2,1.1,77320,12.5,12.4,26.4,23.799999999999997,6.1,Floyd County, Indiana
0500000US18045,"Fountain County, Indiana",16430,97.5,0.2,0.4,16430,12.0,10.9,25.6,24.7,8.7,Fountain County, Indiana
0500000US18047,"Franklin County, Indiana",22774,97.5,0.1,0.9,22774,12.2,10.2,25.5,25.2,7.2,Franklin County, Indiana
0500000US18049,"Fulton County, Indiana",20096,93.9,0.9,0.4,20096,11.5,11.3,24.5,25.0,8.2,Fulton County, Indiana
0500000US18051,"Gibson County, Indiana",33656,94.7,2.2,0.4,33656,12.8,11.4,25.0,23.8,7.5,Gibson County, Indiana
0500000US18053,"Grant County, Indiana",66452,87.8,7.2,1.0,66452,16.6,10.7,22.9,24.3,8.4,Grant County, Indiana
0500000US18055,"Greene County, Indiana",32159,97.7,0.4,0.2,32159,11.5,11.3,25.7,25.4,8.3,Greene County, Indiana
0500000US18057,"Hamilton County, Indiana",323117,86.8,4.0,6.0,323117,12.399999999999999,11.9,29.7,18.8,4.6,Hamilton County, Indiana
0500000US18059,"Hancock County, Indiana",75164,94.3,2.4,0.8,75164,12.5,11.7,27.5,22.9,6.3,Hancock County, Indiana
0500000US18061,"Harrison County, Indiana",39940,96.6,0.6,0.4,39940,11.399999999999999,11.4,26.3,25.5,6.800000000000001,Harrison County, Indiana
0500000US18063,"Hendricks County, Indiana",163799,87.0,7.0,2.9,163799,12.9,12.5,28.299999999999997,20.5,5.300000000000001,Hendricks County, Indiana
0500000US18065,"Henry County, Indiana",48255,94.6,2.6,0.4,48255,12.2,12.2,26.0,25.0,7.9,Henry County, Indiana
0500000US18067,"Howard County, Indiana",82331,87.3,7.8,1.3,82331,12.1,11.8,24.3,24.9,8.3,Howard County, Indiana
0500000US18069,"Huntington County, Indiana",36359,95.8,1.0,0.7,36359,13.4,12.1,25.1,24.200000000000003,7.4,Huntington County, Indiana
0500000US18071,"Jackson County, Indiana",44025,90.9,1.1,2.2,44025,11.7,12.7,26.4,22.2,6.7,Jackson County, Indiana
0500000US18073,"Jasper County, Indiana",33447,94.3,0.6,0.3,33447,13.7,11.1,25.200000000000003,24.2,6.9,Jasper County, Indiana
0500000US18075,"Jay County, Indiana",20840,97.0,0.4,0.8,20840,13.3,10.9,24.3,23.200000000000003,7.5,Jay County, Indiana
0500000US18077,"Jefferson County, Indiana",32201,94.5,2.1,0.9,32201,13.8,12.1,25.3,24.8,7.0,Jefferson County, Indiana
0500000US18079,"Jennings County, Indiana",27710,96.5,1.4,0.2,27710,12.600000000000001,11.5,27.0,23.7,6.2,Jennings County, Indiana
0500000US18081,"Johnson County, Indiana",153716,91.0,2.5,3.4,153716,12.8,13.3,26.8,20.7,5.9,Johnson County, Indiana
0500000US18083,"Knox County, Indiana",37065,94.1,2.8,0.9,37065,16.3,11.8,23.1,23.5,7.8,Knox County, Indiana
0500000US18085,"Kosciusko County, Indiana",79035,93.8,0.7,1.3,79035,13.2,13.0,24.0,23.2,6.7,Kosciusko County, Indiana
0500000US18087,"LaGrange County, Indiana",39193,97.8,0.2,0.1,39193,15.0,11.6,21.5,19.0,5.5,LaGrange County, Indiana
0500000US18089,"Lake County, Indiana",485707,61.9,23.7,1.4,485707,13.2,12.2,25.4,23.0,6.800000000000001,Lake County, Indiana
0500000US18091,"LaPorte County, Indiana",110154,82.8,11.0,0.6,110154,12.1,13.0,25.6,24.5,6.9,LaPorte County, Indiana
0500000US18093,"Lawrence County, Indiana",45548,96.5,0.4,0.5,45548,11.5,11.2,25.6,25.5,8.3,Lawrence County, Indiana
0500000US18095,"Madison County, Indiana",129455,87.7,7.9,0.5,129455,12.5,12.5,25.8,23.799999999999997,7.6,Madison County, Indiana
0500000US18097,"Marion County, Indiana",951869,61.7,28.0,3.3,951869,13.3,16.8,24.8,19.2,5.1,Marion County, Indiana
0500000US18099,"Marshall County, Indiana",46461,93.7,0.8,0.5,46461,13.2,10.8,24.6,23.1,7.7,Marshall County, Indiana
0500000US18101,"Martin County, Indiana",10212,98.2,0.8,0.2,10212,12.1,10.9,24.7,26.0,8.2,Martin County, Indiana
0500000US18103,"Miami County, Indiana",35815,90.4,5.4,0.6,35815,12.8,13.0,26.299999999999997,23.2,7.1,Miami County, Indiana
0500000US18105,"Monroe County, Indiana",146461,86.1,3.1,6.7,146461,29.299999999999997,14.4,20.200000000000003,17.8,5.2,Monroe County, Indiana
0500000US18107,"Montgomery County, Indiana",38287,95.3,0.7,0.8,38287,13.3,11.6,24.4,24.0,8.0,Montgomery County, Indiana
0500000US18109,"Morgan County, Indiana",69922,97.2,0.4,0.8,69922,12.5,11.2,26.6,25.0,6.3,Morgan County, Indiana
0500000US18111,"Newton County, Indiana",13992,97.3,0.2,0.0,13992,11.5,11.3,25.200000000000003,26.200000000000003,8.1,Newton County, Indiana
0500000US18113,"Noble County, Indiana",47506,96.4,0.5,0.7,47506,12.8,11.9,25.299999999999997,23.299999999999997,5.8999999999999995,Noble County, Indiana
0500000US18115,"Ohio County, Indiana",5874,96.9,0.4,0.4,5874,9.7,10.8,25.2,29.900000000000002,8.7,Ohio County, Indiana
0500000US18117,"Orange County, Indiana",19545,95.5,2.6,0.5,19545,11.9,10.9,24.5,26.3,7.800000000000001,Orange County, Indiana
0500000US18119,"Owen County, Indiana",20835,96.9,0.5,0.5,20835,11.1,10.7,25.6,28.4,7.1000000000000005,Owen County, Indiana
0500000US18121,"Parke County, Indiana",16946,95.3,0.6,0.0,16946,11.100000000000001,12.2,24.4,26.8,7.6,Parke County, Indiana
0500000US18123,"Perry County, Indiana",19102,94.7,3.0,0.5,19102,10.899999999999999,13.2,25.4,25.1,7.6,Perry County, Indiana
0500000US18125,"Pike County, Indiana",12378,96.8,0.9,0.9,12378,11.0,10.6,24.8,26.5,8.399999999999999,Pike County, Indiana
0500000US18127,"Porter County, Indiana",168636,91.0,3.8,1.4,168636,13.5,12.2,26.299999999999997,23.9,6.300000000000001,Porter County, Indiana
0500000US18129,"Posey County, Indiana",25560,96.2,1.8,0.3,25560,11.9,11.2,24.799999999999997,26.599999999999998,7.5,Posey County, Indiana
0500000US18131,"Pulaski County, Indiana",12559,95.1,0.2,0.6,12559,12.0,10.9,24.700000000000003,25.599999999999998,8.2,Pulaski County, Indiana
0500000US18133,"Putnam County, Indiana",37384,93.2,2.6,2.5,37384,17.6,11.7,24.9,22.5,7.300000000000001,Putnam County, Indiana
0500000US18135,"Randolph County, Indiana",24926,94.9,0.6,0.1,24926,11.8,10.8,24.9,24.799999999999997,8.899999999999999,Randolph County, Indiana
0500000US18137,"Ripley County, Indiana",28391,97.3,0.4,1.0,28391,12.9,10.9,25.700000000000003,23.799999999999997,7.4,Ripley County, Indiana
0500000US18139,"Rush County, Indiana",16641,97.2,1.7,0.1,16641,12.7,10.6,25.799999999999997,24.7,8.0,Rush County, Indiana
0500000US18141,"St. Joseph County, Indiana",270216,77.9,12.9,2.4,270216,15.3,13.2,23.8,21.5,6.6,St. Joseph County, Indiana
0500000US18143,"Scott County, Indiana",23759,97.5,0.2,0.5,23759,12.3,11.8,26.799999999999997,24.3,6.3,Scott County, Indiana
0500000US18145,"Shelby County, Indiana",44438,94.8,1.2,0.6,44438,11.7,12.3,25.9,24.4,7.1,Shelby County, Indiana
0500000US18147,"Spencer County, Indiana",20447,97.3,0.7,0.3,20447,11.5,10.8,25.1,26.6,7.9,Spencer County, Indiana
0500000US18149,"Starke County, Indiana",22952,97.2,0.9,0.3,22952,12.1,11.3,24.6,25.900000000000002,7.0,Starke County, Indiana
0500000US18151,"Steuben County, Indiana",34453,96.5,0.3,0.4,34453,14.3,10.4,24.0,26.9,7.6,Steuben County, Indiana
0500000US18153,"Sullivan County, Indiana",20730,92.9,4.0,0.5,20730,11.9,13.4,27.799999999999997,23.6,7.1,Sullivan County, Indiana
0500000US18155,"Switzerland County, Indiana",10685,96.5,1.0,0.4,10685,11.8,10.6,26.200000000000003,23.8,7.4,Switzerland County, Indiana
0500000US18157,"Tippecanoe County, Indiana",191553,81.5,5.3,8.1,191553,27.5,14.2,20.3,16.1,4.6,Tippecanoe County, Indiana
0500000US18159,"Tipton County, Indiana",15162,96.2,0.1,0.3,15162,12.0,10.3,25.5,26.9,8.7,Tipton County, Indiana
0500000US18161,"Union County, Indiana",7113,97.0,0.2,2.0,7113,11.7,11.2,26.4,25.8,7.5,Union County, Indiana
0500000US18163,"Vanderburgh County, Indiana",181291,85.0,9.5,1.2,181291,13.399999999999999,14.2,23.8,23.2,7.199999999999999,Vanderburgh County, Indiana
0500000US18165,"Vermillion County, Indiana",15539,97.2,1.2,0.2,15539,12.0,10.5,26.0,25.6,8.1,Vermillion County, Indiana
0500000US18167,"Vigo County, Indiana",107459,87.1,6.7,1.8,107459,18.5,12.9,23.5,21.200000000000003,6.8,Vigo County, Indiana
0500000US18169,"Wabash County, Indiana",31389,95.6,1.1,0.4,31389,14.5,10.6,23.7,25.1,9.5,Wabash County, Indiana
0500000US18171,"Warren County, Indiana",8237,97.6,0.6,0.3,8237,10.5,10.6,25.799999999999997,26.200000000000003,8.9,Warren County, Indiana
0500000US18173,"Warrick County, Indiana",62280,93.7,1.7,2.7,62280,11.7,10.9,26.8,24.200000000000003,7.0,Warrick County, Indiana
0500000US18175,"Washington County, Indiana",27848,98.0,0.1,0.3,27848,11.9,11.4,26.4,24.9,6.7,Washington County, Indiana
0500000US18177,"Wayne County, Indiana",66342,89.8,5.1,1.1,66342,13.2,11.5,24.5,24.200000000000003,8.5,Wayne County, Indiana
0500000US18179,"Wells County, Indiana",28011,95.7,0.8,0.4,28011,12.0,11.5,24.0,24.299999999999997,8.0,Wells County, Indiana
0500000US18181,"White County, Indiana",24149,90.9,0.5,0.2,24149,11.7,10.9,23.5,26.200000000000003,8.2,White County, Indiana
0500000US18183,"Whitley County, Indiana",33730,96.8,0.4,0.4,33730,11.6,11.5,25.200000000000003,25.200000000000003,7.300000000000001,Whitley County, Indiana
0500000US19001,"Adair County, Iowa",7085,97.5,0.6,0.7,7085,10.1,11.4,22.700000000000003,26.8,11.4,Adair County, Iowa
0500000US19003,"Adams County, Iowa",3670,98.6,0.1,0.2,3670,9.8,10.9,22.1,28.799999999999997,10.600000000000001,Adams County, Iowa
0500000US19005,"Allamakee County, Iowa",13813,96.5,1.3,0.6,13813,10.4,10.4,22.0,27.5,10.1,Allamakee County, Iowa
0500000US19007,"Appanoose County, Iowa",12452,97.0,0.7,0.5,12452,10.3,10.6,22.9,27.200000000000003,10.6,Appanoose County, Iowa
0500000US19009,"Audubon County, Iowa",5571,96.9,0.2,0.3,5571,10.5,9.3,21.799999999999997,28.5,12.6,Audubon County, Iowa
0500000US19011,"Benton County, Iowa",25636,96.9,0.6,0.3,25636,11.5,10.3,26.0,24.5,8.4,Benton County, Iowa
0500000US19013,"Black Hawk County, Iowa",132393,83.7,9.5,2.4,132393,18.4,13.0,21.9,21.299999999999997,7.0,Black Hawk County, Iowa
0500000US19015,"Boone County, Iowa",26370,95.7,0.6,0.3,26370,12.0,12.1,25.1,25.4,7.699999999999999,Boone County, Iowa
0500000US19017,"Bremer County, Iowa",24864,96.1,0.9,1.2,24864,15.7,10.5,23.4,23.0,9.100000000000001,Bremer County, Iowa
0500000US19019,"Buchanan County, Iowa",21118,97.4,0.2,0.3,21118,11.4,11.2,23.700000000000003,23.5,7.800000000000001,Buchanan County, Iowa
0500000US19021,"Buena Vista County, Iowa",20058,77.0,2.5,10.1,20058,15.9,12.6,21.700000000000003,21.2,7.199999999999999,Buena Vista County, Iowa
0500000US19023,"Butler County, Iowa",14628,97.5,1.0,0.2,14628,10.6,9.7,23.700000000000003,26.299999999999997,10.6,Butler County, Iowa
0500000US19025,"Calhoun County, Iowa",9744,95.6,1.5,0.4,9744,10.5,11.0,22.6,26.7,11.600000000000001,Calhoun County, Iowa
0500000US19027,"Carroll County, Iowa",20281,97.4,0.1,0.2,20281,11.899999999999999,10.2,23.299999999999997,24.200000000000003,10.1,Carroll County, Iowa
0500000US19029,"Cass County, Iowa",13091,97.0,0.2,0.3,13091,10.8,9.9,23.7,26.799999999999997,11.0,Cass County, Iowa
0500000US19031,"Cedar County, Iowa",18457,97.5,1.4,0.4,18457,11.100000000000001,10.4,25.299999999999997,25.5,9.0,Cedar County, Iowa
0500000US19033,"Cerro Gordo County, Iowa",42834,94.1,1.7,1.1,42834,11.5,11.9,22.7,26.9,9.9,Cerro Gordo County, Iowa
0500000US19035,"Cherokee County, Iowa",11343,94.9,2.0,0.8,11343,10.1,10.5,21.1,28.3,12.1,Cherokee County, Iowa
0500000US19037,"Chickasaw County, Iowa",12026,97.9,1.1,0.1,12026,12.100000000000001,9.6,22.8,27.2,9.3,Chickasaw County, Iowa
0500000US19039,"Clarke County, Iowa",9360,95.6,0.1,0.7,9360,10.8,10.9,25.200000000000003,24.1,8.1,Clarke County, Iowa
0500000US19041,"Clay County, Iowa",16211,95.3,0.7,0.6,16211,10.9,11.0,23.6,25.7,10.0,Clay County, Iowa
0500000US19043,"Clayton County, Iowa",17625,97.4,1.0,0.4,17625,10.3,10.0,22.4,29.099999999999998,10.7,Clayton County, Iowa
0500000US19045,"Clinton County, Iowa",46909,93.6,2.8,0.7,46909,11.5,11.0,24.3,25.4,8.9,Clinton County, Iowa
0500000US19047,"Crawford County, Iowa",17034,85.8,2.8,2.1,17034,14.3,11.4,23.1,22.6,8.100000000000001,Crawford County, Iowa
0500000US19049,"Dallas County, Iowa",87099,90.6,1.9,4.5,87099,11.0,14.7,28.8,16.9,5.0,Dallas County, Iowa
0500000US19051,"Davis County, Iowa",8920,97.6,0.0,0.6,8920,12.6,10.7,21.8,22.0,8.3,Davis County, Iowa
0500000US19053,"Decatur County, Iowa",7979,94.6,1.8,0.7,7979,21.2,9.2,19.1,22.700000000000003,9.8,Decatur County, Iowa
0500000US19055,"Delaware County, Iowa",17183,97.5,0.2,0.4,17183,11.600000000000001,9.5,23.6,26.6,8.9,Delaware County, Iowa
0500000US19057,"Des Moines County, Iowa",39386,90.1,5.7,0.8,39386,11.5,11.0,24.1,25.4,9.1,Des Moines County, Iowa
0500000US19059,"Dickinson County, Iowa",17127,97.4,0.4,0.9,17127,10.100000000000001,10.0,22.3,30.7,11.3,Dickinson County, Iowa
0500000US19061,"Dubuque County, Iowa",96982,92.6,3.5,1.1,96982,14.2,12.6,23.200000000000003,23.1,8.0,Dubuque County, Iowa
0500000US19063,"Emmet County, Iowa",9438,94.6,2.1,0.3,9438,14.6,9.3,23.1,26.1,10.0,Emmet County, Iowa
0500000US19065,"Fayette County, Iowa",19803,95.4,2.2,0.3,19803,13.100000000000001,10.7,22.4,26.3,10.1,Fayette County, Iowa
0500000US19067,"Floyd County, Iowa",15786,94.0,1.7,1.5,15786,12.5,9.8,22.8,26.1,10.1,Floyd County, Iowa
0500000US19069,"Franklin County, Iowa",10162,95.1,0.2,0.0,10162,10.9,11.4,22.1,26.0,10.0,Franklin County, Iowa
0500000US19071,"Fremont County, Iowa",6946,95.2,0.8,0.0,6946,10.2,9.3,23.6,28.900000000000002,10.0,Fremont County, Iowa
0500000US19073,"Greene County, Iowa",8950,95.8,0.5,0.7,8950,10.9,10.2,22.7,27.1,10.5,Greene County, Iowa
0500000US19075,"Grundy County, Iowa",12299,98.2,0.6,0.3,12299,10.8,10.9,24.4,24.8,10.1,Grundy County, Iowa
0500000US19077,"Guthrie County, Iowa",10669,96.7,0.3,0.2,10669,10.8,9.0,23.9,27.4,10.2,Guthrie County, Iowa
0500000US19079,"Hamilton County, Iowa",14997,93.9,1.3,3.0,14997,10.5,11.1,24.5,25.0,9.7,Hamilton County, Iowa
0500000US19081,"Hancock County, Iowa",10802,96.6,1.6,0.5,10802,10.9,10.6,22.9,27.0,10.5,Hancock County, Iowa
0500000US19083,"Hardin County, Iowa",17061,95.0,1.3,0.1,17061,12.7,10.9,23.4,26.2,10.8,Hardin County, Iowa
